,having_IP_Address,URL_Length,having_At_Symbol,double_slash_redirecting,Prefix_Suffix,having_Sub_Domain,SSLfinal_State,Domain_registeration_length,Favicon,HTTPS_token,Request_URL,URL_of_Anchor,Links_in_tags,SFH,Submitting_to_email,Redirect,on_mouseover,RightClick,popUpWidnow,Iframe,DNSRecord,Result
5257,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
5258,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5259,1,2,1,1,0,2,2,0,0,1,1,1,0,1,1,0,1,1,0,1,1,1
5260,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0
5261,0,1,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5262,0,0,1,1,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5263,0,0,0,1,0,2,1,0,1,0,0,2,1,1,0,0,0,1,0,1,1,0
5264,0,0,1,1,0,1,2,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5265,0,0,1,1,0,0,2,0,1,1,0,2,0,0,1,0,0,1,1,1,1,1
5266,1,0,1,1,0,1,2,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0
5267,0,0,1,1,0,1,2,0,1,1,1,1,2,0,1,0,0,1,1,1,1,1
5268,1,0,1,1,0,0,2,0,1,1,0,2,1,1,1,0,0,1,1,1,1,1
5269,1,0,1,1,0,0,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
5270,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5271,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
5272,1,0,0,1,0,0,2,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1
5273,1,2,0,1,0,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1
5274,1,0,1,1,0,0,2,0,1,1,0,2,2,0,1,1,1,1,1,1,1,1
5275,1,0,1,1,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5276,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
5277,1,0,1,1,0,2,2,0,1,1,0,1,0,1,1,0,1,1,1,1,0,1
5278,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5279,0,0,0,0,1,2,2,0,1,1,0,1,1,0,1,0,1,1,1,1,0,1
5280,1,0,0,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5281,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5282,1,0,1,1,1,2,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
5283,0,0,1,1,0,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0
5284,0,0,1,1,0,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0
5285,1,2,1,1,0,2,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0
5286,0,0,0,1,0,2,1,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0
5287,0,0,0,1,0,2,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,0
5288,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5289,1,2,0,1,1,0,2,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1
5290,0,0,1,1,0,1,0,0,0,1,0,0,2,0,1,1,1,1,0,1,1,0
5291,1,2,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
5292,0,0,1,1,0,0,2,1,0,1,0,2,1,2,1,1,1,1,0,0,1,1
5293,1,0,0,1,0,0,2,1,1,1,0,2,1,0,0,0,1,1,1,1,1,1
5294,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5295,0,0,0,1,0,0,2,0,0,0,1,2,2,0,0,0,0,1,0,1,1,1
5296,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5297,1,0,0,1,1,2,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
5298,0,0,0,1,0,0,2,0,0,0,1,1,0,2,0,0,0,1,0,0,1,1
5299,1,0,1,1,1,0,2,0,0,1,1,2,1,0,1,0,1,1,0,1,1,1
5300,0,2,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5301,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
5302,0,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
5303,0,0,1,1,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5304,1,2,1,1,1,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5305,0,0,1,1,0,0,2,1,1,1,0,1,0,2,1,0,1,1,1,1,1,1
5306,1,0,1,1,0,1,0,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5307,1,2,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5308,1,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,1,0
5309,1,0,0,1,0,2,2,0,0,1,1,2,0,0,0,0,0,1,0,1,1,1
5310,1,0,1,1,0,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5311,0,0,1,1,0,1,0,1,1,1,0,0,0,2,1,0,1,1,1,1,1,0
5312,1,0,1,1,1,1,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
5313,0,2,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5314,1,1,1,1,0,1,0,1,1,1,0,1,0,0,1,1,0,1,1,1,1,0
5315,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5316,0,0,1,1,0,2,1,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5317,1,2,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5318,0,2,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0
5319,0,0,0,0,0,2,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0
5320,0,1,0,1,0,2,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0
5321,0,2,1,0,0,2,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
5322,1,2,0,1,1,1,2,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
5323,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,1,0
5324,1,0,0,1,0,2,1,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0
5325,0,2,0,1,0,2,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5326,0,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5327,1,0,0,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5328,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0
5329,0,0,0,1,1,1,2,1,1,1,0,1,2,0,1,0,1,1,1,1,1,1
5330,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5331,1,0,1,1,0,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
5332,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0
5333,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0
5334,1,0,1,1,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5335,0,0,1,1,0,1,2,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1
5336,1,0,1,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5337,1,0,1,1,0,1,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
5338,0,0,1,1,0,1,2,0,1,1,0,0,1,0,1,0,1,1,1,1,1,0
5339,1,2,1,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5340,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5341,1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
5342,1,0,1,1,0,1,2,0,1,1,0,0,0,2,0,1,1,1,1,1,1,0
5343,1,0,1,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
5344,0,2,0,0,1,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,0,1
5345,1,0,1,1,0,2,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
5346,1,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
5347,1,2,0,1,1,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
5348,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5349,1,0,0,1,0,2,2,0,1,1,1,2,0,2,1,0,1,1,1,1,1,1
5350,0,0,0,1,1,1,2,0,1,1,0,2,1,0,1,1,1,1,1,1,1,1
5351,0,0,1,1,0,2,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
5352,0,2,0,1,1,2,2,0,0,1,1,2,2,2,0,0,0,1,0,0,1,1
5353,1,0,1,1,0,2,2,0,1,1,0,1,1,2,1,0,1,1,1,1,1,1
5354,0,0,1,0,0,2,2,0,1,0,1,2,2,2,1,0,1,1,1,1,0,1
5355,1,0,1,1,0,1,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5356,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,1,1,1,0,1,0,0
5357,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0
5358,0,2,1,1,1,1,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5359,1,0,0,1,0,1,2,0,0,1,1,2,1,2,0,0,0,0,0,0,1,1
5360,0,0,1,1,0,1,0,1,1,1,1,2,1,0,1,0,1,1,1,1,1,0
5361,1,0,1,1,0,1,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5362,0,0,0,0,0,1,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
5363,0,0,1,1,0,1,0,0,1,1,0,2,2,0,1,0,1,1,1,1,1,0
5364,0,2,1,0,0,1,0,0,1,0,1,2,0,1,1,1,1,1,1,1,0,0
5365,1,2,1,0,0,2,2,0,0,0,1,1,2,0,1,0,0,1,0,1,1,1
5366,1,0,1,1,0,0,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5367,1,0,0,1,1,2,2,0,0,1,0,2,1,0,0,0,1,1,1,1,1,1
5368,0,0,1,1,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5369,1,0,1,1,1,0,2,0,1,1,1,2,2,2,1,0,1,1,1,1,1,1
5370,1,0,1,1,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5371,0,0,1,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5372,0,0,1,1,1,2,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,1
5373,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,1,1,0
5374,1,2,0,1,1,0,2,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1
5375,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0
5376,1,0,0,1,0,0,0,0,1,0,0,2,1,1,1,0,1,1,1,1,1,1
5377,0,1,1,1,0,2,2,0,1,0,1,1,2,2,1,0,1,1,1,1,1,1
5378,0,0,1,1,0,1,0,0,1,1,0,1,0,2,1,0,1,1,1,1,1,0
5379,0,2,0,1,1,2,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1
5380,1,0,1,1,0,2,2,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1
5381,0,0,1,0,0,1,1,0,1,0,0,0,0,2,1,0,1,1,1,1,0,0
5382,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,0
5383,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5384,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5385,0,2,1,1,0,2,0,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5386,0,2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
5387,1,0,1,1,1,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
5388,1,0,1,1,0,1,0,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
5389,1,0,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5390,0,2,0,1,0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,1,0
5391,1,0,0,1,1,1,2,1,0,1,0,2,2,0,0,0,0,1,0,0,1,1
5392,0,2,0,1,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
5393,0,0,1,0,0,2,2,0,1,0,0,1,0,2,1,1,1,1,1,1,0,1
5394,0,2,0,0,0,1,2,0,1,0,1,1,0,0,1,1,1,1,1,1,0,0
5395,0,0,1,1,1,0,2,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1
5396,0,0,0,1,0,2,2,0,0,1,1,1,0,2,0,0,1,0,0,0,1,1
5397,0,0,1,1,0,2,2,0,0,1,1,1,1,2,1,0,1,1,0,1,1,1
5398,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0
5399,1,0,1,1,0,2,2,1,1,1,0,2,2,2,1,0,1,1,1,1,1,1
5400,0,0,0,1,0,1,2,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0
5401,1,2,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5402,0,0,1,1,0,1,2,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0
5403,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5404,0,2,0,1,0,0,2,0,0,1,1,1,0,0,0,0,1,1,0,1,1,1
5405,0,0,1,1,0,2,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5406,0,0,1,1,0,1,0,1,1,1,0,1,1,2,1,0,1,1,1,0,1,0
5407,1,0,0,1,0,2,2,1,0,1,0,1,1,1,0,0,0,1,0,0,1,1
5408,1,0,1,1,0,0,2,0,1,1,0,1,2,2,1,0,1,1,1,1,1,1
5409,0,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0
5410,0,0,1,1,0,0,2,0,1,1,0,2,0,2,1,1,1,1,1,1,1,1
5411,0,0,0,1,1,2,2,0,0,1,1,2,1,0,0,0,0,1,0,0,1,1
5412,0,0,1,1,0,2,2,0,1,0,1,2,2,0,1,0,1,1,1,1,1,1
5413,1,0,0,1,0,2,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5414,0,0,1,1,0,2,1,1,1,1,0,1,0,2,1,1,1,1,1,0,1,0
5415,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0
5416,1,0,0,1,0,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5417,1,0,0,1,1,0,2,0,0,1,0,2,1,0,0,0,1,1,0,0,1,1
5418,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0
5419,0,0,0,1,0,1,0,0,1,1,1,1,0,2,0,1,1,1,1,1,1,0
5420,1,2,0,1,1,2,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
5421,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
5422,1,0,1,1,1,1,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5423,0,0,1,1,1,1,0,0,1,1,0,2,2,0,1,0,1,1,1,1,1,1
5424,1,0,1,1,0,2,2,0,1,1,0,2,2,2,1,0,1,1,1,1,1,1
5425,1,0,1,1,0,1,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
5426,1,0,1,1,0,1,2,0,1,1,0,1,0,0,1,0,1,1,1,1,1,1
5427,1,0,1,1,0,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5428,0,2,1,0,0,1,2,0,1,0,1,2,0,0,1,0,1,1,1,1,0,1
5429,1,0,1,1,0,1,2,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1
5430,0,2,1,1,0,2,2,0,1,0,1,1,2,1,1,0,1,1,1,1,1,1
5431,0,0,1,1,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5432,0,2,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0
5433,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5434,1,0,1,1,0,1,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5435,0,2,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,0
5436,1,0,1,1,0,1,2,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5437,1,0,1,1,0,1,2,1,1,1,0,2,2,0,1,0,1,1,1,1,1,1
5438,0,0,1,1,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5439,0,2,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5440,0,0,1,1,0,2,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5441,0,0,0,1,1,0,2,0,0,1,0,2,2,0,0,0,0,1,0,0,1,1
5442,0,0,0,1,0,2,2,0,0,1,1,1,2,2,0,0,0,1,0,1,1,1
5443,0,2,1,0,1,2,2,0,0,1,1,2,2,0,1,0,0,1,0,1,1,1
5444,1,0,1,1,0,2,0,1,1,1,0,0,2,0,1,0,1,1,1,1,1,0
5445,1,0,0,1,1,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5446,0,2,1,1,0,0,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5447,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,0
5448,1,0,1,1,0,2,0,0,1,1,1,0,2,0,1,0,1,1,1,1,1,0
5449,0,0,1,1,0,2,2,1,1,1,0,1,2,2,1,0,1,1,1,1,1,1
5450,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0
5451,1,0,1,1,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5452,0,0,1,1,0,0,2,1,0,1,0,1,0,1,0,0,0,1,0,1,1,1
5453,1,2,0,0,0,2,0,0,1,0,1,2,2,0,1,0,0,1,0,1,0,0
5454,0,0,0,1,1,2,2,0,1,1,1,2,2,0,0,0,1,1,1,1,1,1
5455,0,0,0,1,0,1,0,1,1,1,0,2,0,0,1,0,1,1,1,1,1,0
5456,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0
5457,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1
5458,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0
5459,1,0,1,1,0,0,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5460,1,0,1,0,0,2,2,0,1,1,1,2,2,1,1,0,1,1,1,1,1,1
5461,0,0,1,0,0,2,2,0,1,1,1,1,2,2,1,0,1,1,1,1,1,1
5462,1,2,1,1,1,2,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
5463,1,0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5464,1,0,1,1,0,0,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5465,1,0,1,1,1,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5466,1,2,0,1,0,1,0,0,1,1,1,2,0,1,1,0,1,1,1,1,1,0
5467,1,0,1,1,0,1,0,1,1,1,0,2,2,0,1,0,1,1,1,1,1,0
5468,0,2,1,1,1,2,2,0,1,1,1,2,1,0,1,0,1,1,1,1,1,1
5469,0,0,1,0,0,1,0,1,1,1,0,2,0,2,1,0,1,1,1,1,1,0
5470,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0
5471,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5472,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0
5473,0,2,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5474,0,0,1,1,0,2,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5475,1,0,1,1,0,0,0,1,1,1,1,1,0,2,1,1,1,1,1,1,1,0
5476,1,0,0,0,0,2,2,0,1,1,1,2,1,2,1,1,1,1,1,1,1,1
5477,0,2,0,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5478,1,0,1,1,0,2,2,1,1,1,0,1,0,0,1,0,1,1,1,1,1,1
5479,1,2,1,1,0,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5480,1,2,1,1,0,0,2,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5481,0,0,1,1,1,2,2,0,1,1,1,1,1,2,1,0,1,1,1,1,1,1
5482,1,0,0,1,0,2,2,1,0,1,0,2,0,0,0,0,0,1,0,0,1,1
5483,1,0,1,1,1,1,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5484,1,2,1,1,0,2,2,0,1,1,1,1,2,0,1,0,1,1,1,1,1,1
5485,0,0,0,1,0,0,2,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1
5486,0,2,1,1,0,2,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5487,1,0,1,1,0,2,0,1,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5488,0,0,1,1,0,2,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
5489,1,0,1,1,1,2,2,0,1,1,1,2,0,0,1,0,1,1,0,1,1,1
5490,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5491,0,0,1,0,0,1,0,0,1,0,1,2,1,0,1,0,1,1,1,1,0,1
5492,0,0,1,1,1,0,0,0,1,1,0,2,2,0,1,0,1,1,1,1,1,1
5493,1,0,1,1,0,0,2,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
5494,0,0,0,1,0,2,2,0,0,1,1,1,2,1,0,0,0,1,0,0,1,1
5495,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0
5496,1,0,1,1,0,0,2,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1
5497,1,0,1,0,0,1,0,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0
5498,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5499,0,0,0,1,1,2,2,1,0,1,0,1,2,0,0,0,0,1,0,0,1,1
5500,0,0,0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0
5501,0,0,1,1,0,1,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5502,0,2,0,0,0,2,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
5503,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5504,0,2,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,1,1,1,1,0
5505,0,0,1,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0
5506,1,0,0,0,0,2,2,1,1,1,0,2,2,2,1,1,1,1,1,1,1,1
5507,0,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,1,1,1,1,0,1
5508,0,0,1,1,0,1,0,0,1,1,1,2,1,2,1,0,1,1,1,1,1,1
5509,1,0,1,1,0,2,2,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1
5510,1,2,1,1,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1
5511,0,0,1,1,0,2,2,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5512,0,2,1,1,1,2,2,0,1,0,1,1,2,0,1,0,1,1,1,1,1,1
5513,0,0,0,0,1,2,2,1,1,0,0,2,1,2,0,0,1,1,1,1,0,1
5514,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,1,1,0
5515,0,0,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0
5516,1,0,1,1,0,2,2,0,1,1,1,2,2,0,1,1,1,1,1,1,1,1
5517,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0
5518,1,0,1,0,0,1,2,1,1,0,0,1,2,0,1,0,1,1,1,1,0,1
5519,0,2,0,1,0,2,2,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
5520,1,0,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0
5521,1,0,1,1,1,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5522,1,2,1,1,0,1,0,0,1,1,1,1,2,1,1,0,1,1,1,1,1,1
5523,1,2,0,1,0,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5524,0,2,0,1,1,2,2,0,1,1,1,2,0,0,0,0,1,1,1,1,1,1
5525,0,0,0,1,0,2,2,1,0,1,0,1,1,2,0,0,1,1,0,1,1,1
5526,0,0,1,1,1,2,2,0,1,1,1,1,0,2,1,0,1,1,1,1,1,1
5527,1,0,1,1,0,1,0,0,1,1,1,2,1,0,1,1,1,1,1,1,1,0
5528,0,0,0,1,1,2,2,0,0,1,0,2,2,0,0,0,0,0,0,0,1,1
5529,1,0,0,1,0,2,2,0,1,1,1,1,2,0,0,1,1,1,1,1,1,1
5530,1,0,1,1,0,1,0,1,1,1,0,2,0,0,1,1,1,1,1,1,1,0
5531,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1
5532,1,2,1,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5533,0,0,1,1,0,2,2,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1
5534,0,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,0
5535,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
5536,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0
5537,1,2,0,1,0,1,2,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1
5538,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5539,1,2,1,1,0,2,2,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1
5540,0,2,0,0,0,1,2,0,1,0,1,1,1,0,1,0,1,1,1,1,0,1
5541,0,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5542,1,0,1,1,0,2,2,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1
5543,0,2,1,1,0,2,2,0,1,1,1,1,0,0,0,0,1,1,1,1,1,1
5544,0,0,1,1,0,2,2,0,1,1,1,2,0,0,1,0,1,1,1,1,1,1
5545,0,0,1,1,0,1,0,1,1,1,0,1,0,2,1,0,1,1,1,1,1,0
5546,1,0,1,1,0,2,1,1,1,1,0,1,0,0,1,0,1,1,1,1,1,0
5547,1,0,1,1,1,1,0,0,1,1,1,2,2,0,1,0,1,1,1,1,1,1
5548,1,0,1,1,0,2,2,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1
5549,1,0,1,0,1,2,2,0,1,0,1,2,1,2,1,0,1,1,1,1,0,1
5550,1,2,0,1,0,2,2,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1
